,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_Light absorbing particles on snow and ice,fscale_CO2,cc_co2_concentration_1750,seed
798557,8.971684820170292,2.817066154474086,8.72024968576368,298.5653384818246,1.7168461474711771,2.228875507593299,1.1252603323929882,0.5294405060171319,1.1546925892035045,0.3227112398925383,7.0481184691108405,30.86101506530577,0.0052032968086469,3.574738263857949,0.00037017351077,0.0191235703622239,-0.0020376263159319,-0.0038040498629677,-6.703162111607882e-05,-1.3171836422427996e-05,-0.000544562478837,-2.142020691097991e-06,-2.582064514940208e-05,-8.097559559741987e-06,0.0192636505827639,0.8338829016491117,2.7617840468611474e-16,-0.8662666795900712,0.0002531966323968,0.001465437007743,-6.0051826035640935e-05,9.52550161169755e-05,4.212804434308413e-06,0.0024719262175202,1.0268596534701315,1.0284036437485895,0.7861967018571123,-0.063638416569369,0.9944187118798804,0.9674295975243472,0.915520167204038,1.696078959898122,0.9450375254732885,281.31051597387284,319980006
798832,16.987503624927886,2.574032511224241,10.17257067981618,37.85239514907997,1.38145219846461,3.816615645239559,1.0174591656491951,1.1775180219239998,1.3410769412071493,0.1629640402700717,7.370940474268942,33.57122269033929,0.006572770657961,1.7397056968658131,-0.0005119668534142,0.0214618447228407,-0.0025300468503631,-0.0049666439592031,-7.702183593708947e-05,-1.0689250306139014e-05,-0.0004274024611644,-3.479572012522473e-06,-3.676716482549782e-05,-6.54685540373698e-06,4.4467179812214203e-07,1.2092912754931546e-08,1.2917370681221742e-06,-5467.732777330982,0.0002895974059567,0.0007171946968015,-9.234116114334044e-05,-3.895135447282849e-05,0.0001433035408096,0.000306175321632,1.022463134945688,0.9278174973721548,0.7925698126523669,1.14895135035217,1.2589984657084157,1.281227809727223,1.0319851010787358,0.9999837533518954,0.9703570784539158,274.9854757753892,320089731
799715,13.99415969154945,3.2131978008637527,15.655407031174292,295.7865199746307,1.8300248628550195,1.643103036613654,0.6200208028321825,0.3433786480787838,1.3372682043586857,0.5128728625776426,7.901368327245046,32.65859536137181,0.0039129083031168,1.925438941720004,0.0031835002722154,0.0142363907988097,-0.0045586327714329,-0.0031535038840023,-5.1083125469531376e-05,-1.410328211332659e-05,-0.0005834323478661,-3.050654273939849e-06,-3.144528626740207e-05,-8.140667124595138e-06,0.0321082761536399,33.54931973290485,1.4103697892157702e-17,-0.6447558265069514,0.0002346847838863,0.0017018081035594,-0.0001248623889108,7.255951587496455e-05,-1.8567696971051424e-06,0.001151299552515,0.9977063538737994,1.0150873002717162,1.0412756673385255,1.8044925608567997,0.7508851010456556,0.7943123476842728,1.1713053567145664,1.3389748296509147,1.0096288870646597,276.3105386093437,320442048
803448,4.8770794164688684,4.99442009220049,30.288667930277548,104.97222255401796,1.5981985507054914,2.1766265810096006,0.840690586331289,1.5763006310894758,0.5495919490561406,0.2483990439380879,8.491607776025191,37.70597255435754,-0.0002859737100339,0.5521420759963552,0.0020215216184679,0.0219541945062643,-0.003446335918427,-0.0013215193748911,-0.0001030838888569,-7.83727984150691e-06,-0.0005516138993734,-2.9940480807942352e-06,-1.484760353829606e-05,-6.630117184899843e-06,2.17030935389837e-07,5.251973879829325e-05,1.231029162590355e-06,-3739.370508349845,0.0002943354865512,0.0012904160695746,-7.453731984022688e-05,0.000155935457316,-0.0004078851373196,0.0003588366237675,1.0937165677357676,0.9376721197479986,1.019803112736573,1.627620125336913,1.0467425392406309,1.1540326567609556,0.846188859254523,1.047568278651306,1.05064248898157,279.99568802401274,321931515
803709,3.5016979148450127,4.644312819937784,11.795158048687236,61.774787869125504,0.976873630144554,2.632443802736957,1.6980062574866612,1.4476108532127272,0.5587554207920014,0.5528554867620602,8.449622192847148,30.432362109145487,0.0082618255843003,4.97632018175255,-0.0020422387489283,0.0123574741638272,-0.0043967908020831,-0.0020808224716498,-7.881646612574304e-05,8.35645390140563e-06,-0.0003921925123785,-2.257427532505053e-06,2.5315055435408235e-05,-8.580432430776663e-06,0.0034785656470954,8.041409958801937,1.9045580817844996e-17,-1.0923242096906816,0.000257479855005,0.0012735150062718,1.9803553141679528e-05,7.822782787607319e-05,7.107111437792949e-05,0.001351313957379,0.9320617182673764,1.0093449477645922,0.979755172887755,0.8346299486401677,1.1716046736750971,1.0185227828271273,1.0414023106001613,-0.0531205787817074,1.0476384707777446,276.8680175744188,322035654
805369,22.776944730928538,4.227284547869321,8.835036010910247,84.90696361588881,1.4850306734013443,4.537142698347656,1.0423933055767916,1.424658006233236,1.477092463845237,0.5936344914756211,8.918562292495372,36.62594625958814,0.00205966341867,3.415738962780551,0.0005744927317632,0.0244379863613435,-0.0046161499045172,-0.0022781893850364,-6.338908214362662e-05,-2.591080293093003e-05,-0.0005100841277888,-3.44097659146522e-06,-3.5871738843386126e-05,-8.720259305044772e-06,0.0133141797092791,0.0072746557140676,8.829537835858545e-11,-1.0451469009974097,0.0002646220999361,0.0009332426231754,5.770485979671484e-06,8.464326559225328e-05,-0.0004214929264012,0.0025594889451229,1.0548029322403802,1.0136402721063469,0.9649517157145904,0.5485162462907938,1.2406350779291142,1.1072618843887994,1.1209365235925448,0.2019484422129677,1.0808470754863369,273.5327942954318,322697994
805539,22.686978541397163,4.351777790594989,25.755638402821734,35.47682997507925,1.5723967382899406,3.294199388796218,0.5878677254727067,1.90314307421994,2.051851631104279,0.5137618280156153,9.06423719182226,35.333563070481205,0.0006786152173944,2.3310129711483683,0.0017022248210793,0.0224506183619708,-0.0044932809898619,-0.0041374346783732,-4.486511291217116e-05,1.017674122641571e-05,-0.0006044737110861,-1.4347294675191485e-06,-3.672527242714437e-05,-7.963098853103773e-06,0.0249997861807648,0.0189513420854243,6.484216203864758e-17,-0.3191224196753003,0.0002614905250003,0.0014604978188003,-1.9504263812459544e-05,0.0001850930927892,-0.0001813955671837,0.0006747057991474,1.0193950422251206,1.0613782987352989,1.04327388459888,1.567454427003785,1.541698006044606,0.957559415841188,1.4857553628478877,1.9758749577580452,1.0913473396740645,279.04877510883045,322765824
807339,5.3871766049508505,3.54270973949811,22.922233054476777,128.22150034122473,1.1569512312589716,0.9009560316570904,1.097592960647713,0.5636100931954996,0.5627077264802888,0.2591502566506171,9.122649203024476,30.18469036576244,0.0065865177908661,3.8596838196539824,0.0009503610008329,0.0192471440772669,-0.0056214074810634,-0.0036148054737081,-6.775980088017166e-05,-7.744063803549965e-06,-0.000547281616663,-2.33742124344367e-06,-1.8348319945138387e-05,-6.377076740452956e-06,1.1248934796504292e-06,0.0001320849921706,5.584465360237515e-07,-1408.469815059741,0.000179390675204,0.0011108765208524,-0.0001180649689193,9.303753505418066e-05,0.0001046321920857,0.0015270917440108,1.0684327911123084,0.9520038716380376,1.0712406619356185,1.9152325505529435,0.9064962420746372,1.3260235559267568,1.541084861627492,1.2116518997845496,1.095136392212884,276.7210933246085,323484024
808857,4.941357293929393,3.808336235295353,16.60345591522794,183.0816148793269,1.863435479154007,2.092781191733837,0.579101192989208,0.982409483385968,1.4100664113353678,0.6218215775357057,9.74223233272588,29.208940556467464,0.0064265989929076,0.4207436299915342,0.0038025159296203,0.0368628021726103,-0.0016816191652163,-0.0043371020693273,-6.430831543320096e-05,-7.527251137390883e-06,-0.0005707656531429,-1.4654452322378974e-06,-1.7140782903344136e-05,-7.78260287705292e-06,0.0003807495414753,5.828808993432968e-70,0.0003305908353028,-14.837104136062443,0.0002471169550772,0.0013185315665436,2.011913040933188e-06,0.0001132986564425,9.873256381364578e-05,0.0016455481539505,1.0507325572851252,1.0418014141016425,0.969963543604368,1.1244981375168677,1.021933142014212,0.9296503925038104,0.7583235307713381,1.883910256334589,1.1406525015276343,279.95646047021523,324089706
809412,0.6893363425712256,4.664348609100887,10.351735370134277,90.65721364330628,1.7029565779445477,1.7815130198091254,0.612033864981152,1.4723779672269532,0.1588008411536906,0.3301484113598741,6.544230091032505,35.74876521877256,0.0003724854677053,0.1798615428880424,0.0033933521926385,0.0178033188846581,-0.0039382484480686,-0.0011204911422876,-4.509707009831744e-05,1.5378981909984827e-05,-0.0006178856471493,-7.714663690952197e-07,-2.39889800042841e-05,-7.96065401983871e-06,0.0189245764755021,1.7697014842307817e-33,0.0105388575265327,-0.5343942207260075,0.0002822373714675,0.00131649252598,-5.9266238851563295e-05,0.0002224770602539,7.09042191629399e-05,0.0011707445759432,1.0506172204893776,0.7814285909024679,1.0936589384249171,0.8647560759454108,1.4206758870137337,0.92118986066482,1.4361423433085632,0.3445184976788502,0.9063336548978114,280.82555520536084,324311151
810414,14.902319454355002,3.226472126262953,8.956109351845019,139.31206006821188,1.2397665626096257,3.3482592531911863,0.4454975794006957,1.171170763305283,2.1403806516488246,0.6034135979343096,7.58415953678912,37.08990615327316,0.0005399505755346,0.1215838142073126,0.0031439588172624,0.0287941191075546,-0.0060992704183629,-0.0033654030003752,-4.314557024962906e-05,-9.9955472614962e-06,-0.0004674975297873,-1.3415931770330314e-06,-2.7071279748706136e-05,-8.023541035966035e-06,0.0167497097534843,3.113899725423973,1.787713988233122e-17,-1.124927755615901,0.0002898410251309,0.0011741405547446,3.2835136081954834e-05,7.898687998019874e-05,0.0001036377310694,0.0007914909804909,1.05976352681723,0.9946079852968084,1.0201071297433426,1.321831291183899,1.2354543866699106,1.0203993704173415,0.5778170356280352,1.4839409728625066,0.9868179688966316,278.15537435695586,324710949
810658,7.581695137885118,5.326307986137551,16.725355619343183,116.0921921096365,1.3230976901150693,1.7261429200310687,1.6794107548952844,1.3096353917176085,1.067617148541686,0.7074633326925688,9.054000795941384,36.16154099387319,0.0016432616126404,2.923861501353848,0.0009812935617535,0.0220884129855885,-0.0025371354329639,-0.0025691501373532,-7.252330674775641e-05,-1.4830511757669052e-05,-0.0006095149510094,-2.136729786182559e-06,-3.501448717182892e-05,-8.71395089415827e-06,0.0002377040103959,5.678125005612465e-65,9.704041433454448e-05,-32.55322106280972,0.000310098594068,0.0012946540697798,-0.0001066117159634,0.0001494654001223,-0.0003234207522103,0.0010542894569532,0.9211299011292362,0.9780243753043724,0.9110466351783044,0.2568548971852689,0.7908765141849783,1.081423634859542,1.168159063209163,1.5315791780746717,1.0906216839245542,274.8146617803957,324808305
811066,6.968440664073878,3.649423367321888,9.912805729626044,119.80728388982448,1.7403122844697632,1.2037224413002954,0.9617581459910132,0.6043547131910165,1.2492222537766189,0.3747775806427585,7.930812640686801,34.22914449144259,0.0053351669075387,-0.9005678749199193,0.0035852275423014,0.0136736191958637,-0.0049392193729409,-0.0016581175470524,-6.38357508606657e-05,-2.9874573888297485e-05,-0.0006047385534208,-1.627341745894304e-06,-1.836331181169563e-05,-7.490980341883427e-06,9.507946720358424e-07,6.8729984552388736e-06,2.147626596003255e-06,-4398.645639264049,0.0002299607031387,0.0011169214450224,-0.0001789371588753,0.0001251355351898,0.0002452981799643,0.0004325342523391,1.004062873038546,1.0346789721865608,0.9628945714484058,1.190104439699008,0.5940535618210048,0.919986625187899,1.3636312941600384,0.7258989315856454,1.0114503498498832,273.5833605391894,324971097
813093,17.921863229273143,3.020725873400352,8.009608129616428,78.7148100760089,1.8802659340086327,4.711656871605607,1.6935680868350622,1.2820638210168396,2.351485647123256,0.4551398905036866,9.121050668633226,30.447422803690067,0.0078767253921894,2.974007620339811,-0.0017706990242215,0.0295269658383513,-0.0039866018979041,-0.0012635725674882,-6.468757038415538e-05,-1.4695625316668907e-05,-0.000579430687536,-3.737607332791749e-06,-4.413180507969085e-05,-6.711231908720016e-06,0.004367149664636,0.9025381990148926,0.0023781438019942,-0.3579344342014821,0.0001512707702437,0.0015565920340463,-7.420570052443682e-05,0.0002282914921353,0.000123567026516,0.0009284415248969,0.8597362686912842,0.8763841636690171,1.0039968288301662,1.2311288751344656,0.6817464078033786,0.912413401938651,1.1031422080156386,1.394463981450769,1.0949932612411435,277.51902999376364,325779870
814943,5.212763968078442,3.4686454938866165,16.499327209727497,142.44838706234165,0.890488113956097,2.5158875625379955,0.4810268752234878,1.2775511433651918,0.4798862306271989,0.5541548768895396,6.491504869592733,37.2469353101197,-0.0013427535558183,-0.2541732132814245,0.0047416911374717,0.0146185616452432,-0.0029695302904587,-0.0030672415396314,-8.738815400852601e-05,4.206271356169692e-07,-0.0005574639845668,-1.3732836276852963e-06,-2.9994604270699143e-05,-6.879635799555488e-06,0.1595802623557768,2.4500389870332217e-48,0.4561434804456379,-0.8569156763911563,0.0001889132436277,0.0016344467979517,-0.0001206478936632,0.0002518494985855,-0.000117600760207,0.0016670230382271,1.0598558178221318,1.0488779374715955,0.9183391457908466,1.1109022860883837,1.4652783104226816,1.055440153709073,1.3088285644842743,1.438262493022735,0.9024610582857858,280.1869035171668,326518020
814950,2.9244818792285985,3.2291182087318733,12.735093359703082,113.7527006192029,1.245241696847972,2.59065756141065,0.895046066987361,1.2734309031312203,0.8578826220057173,0.3243136288709851,7.460222455003295,31.466929265008503,0.0061177125774491,1.4345030129811165,0.0021098934152296,0.0172048690318955,-0.0042608716703204,-0.0023966039153563,-5.708666461757462e-05,-1.295440272680206e-05,-0.0005442220231313,-2.2412940607866675e-06,-4.327500356166272e-05,-8.250112657297632e-06,0.0106567215476117,8624.676082426175,1.6984728444396207e-11,-0.6539725172034443,0.0002689035629641,0.0013316516806906,-6.61535347635716e-05,0.0001939544727558,0.0002582070025271,0.0001136653028053,0.7713003632155655,0.9155293730838396,1.0238729639844586,0.7615222214417444,0.8787665347477567,0.9024310912463552,1.2716020220361008,0.6761854749669753,0.9776516957277924,276.6238374711505,326520813
815561,2.3387377484523597,4.6298915689486,10.074141228125852,81.3767594724088,0.8910525555305775,4.02831784109469,1.590406021426656,1.87950852915121,0.841615085904494,0.4106788685141668,7.527450685064141,31.271195721382902,0.0058366468213775,-0.3283491564901322,0.00417657274943,0.015159203002218,-0.003436468984951,-0.0032817722391033,-0.0001012134798188,-2.330186694283543e-05,-0.0005386249821982,-3.3466038802634264e-06,-1.868737082096934e-05,-7.924134159570525e-06,0.0048868898109516,2.0431282917387464e-18,0.0109181672092074,-1.3694946409237,0.0003064726038774,0.0012679888158145,-4.412832772827882e-05,0.0002016605761073,0.0001641248244543,0.0003484429210438,0.9363458074538292,1.0016860386379225,1.149542801636574,0.7674562915794487,1.0333327790214994,1.2508386688931954,0.9357957085967764,0.8616678490345008,0.982488028591039,278.61990440611885,326764602
816965,1.4036700064818792,3.5553729949698902,6.908485598559579,130.62578879689366,2.0993293461004088,2.567901588773765,1.8343748981517396,1.2735479170001405,0.4687153747118696,0.3430573899034506,6.574265584205885,35.13601117904166,0.0004126148346068,3.684318456306018,0.0021583803564237,0.0258589025839407,-0.0024605083217715,-0.0057952716458088,-6.059539200984009e-05,3.757716979925996e-06,-0.000517310462099,-2.871644562044439e-06,-3.194162998987476e-05,-6.661356316372918e-06,0.0004266377109877,1.804598800483397e-71,0.0008718021553061,-1.4204046681431486,0.0002269117234156,0.0011975551999058,-6.237082946336755e-05,0.0002461848004046,-0.0001373303623807,0.0007742675958103,1.0533864145929583,0.9458572464606656,0.9450476950857412,1.221321195800172,1.86441977971649,1.0785266719503723,1.1758544748330844,1.1085838616514463,0.908825790692236,280.18662189896907,327324798
817065,8.08084526087791,4.328246464660076,9.76411438815388,118.19001447066132,1.0613111056364353,2.70417694943862,0.5695656028707101,1.1828567630994486,1.107059813895505,0.5864686925609354,7.424615584878276,34.13397432848069,0.002671458380143,0.971392545263726,0.0038989732069614,0.0322768137113371,-0.0045164209826048,-0.0043190815845394,-3.7245800510576704e-05,-5.840079655010249e-06,-0.0005127491028519,-2.4100687414525613e-06,-2.3244626630308514e-05,-8.444229532240165e-06,2.8164007146267017e-07,5.270999547423023e-05,2.97524754576376e-07,-4249.347893337063,0.0001827036741963,0.0011088947015278,3.8645059782424826e-05,-4.037558775219876e-06,0.0001049764455239,0.002812696005567,1.010398768452864,1.0543098014550982,1.0087550024755634,1.0538587587002377,1.0796185768212228,0.9279682727465268,1.370946522267409,1.1921192172431063,0.9746974296386222,277.09445854465,327364698
818504,2.472309850281868,4.605794211723556,9.0670792974767,102.68030408750587,0.8114410578301361,2.2303494499308862,0.8001128826597921,1.107658358869818,0.9127336358713156,0.4342796713793477,7.529359848909658,40.87502493371048,-0.0042724054364183,-0.2471741842085263,0.0049900006268663,0.0058282722793213,-0.0034797315586562,-0.0033830292111862,-4.82737309721041e-05,-6.306941262537892e-06,-0.0005534307386334,-2.895849248090488e-06,-4.595043996355899e-05,-7.973288349539903e-06,0.0004535524023131,12.574541403881556,1.1444301115264618e-14,-1.2576997959603151,0.0002323852207635,0.0014240755209916,2.208027083642751e-05,0.0001291315975888,0.0004059976965101,0.001821840260852,1.1299976520014154,0.9873358135080584,0.7592137329742644,0.615444945296705,1.1139836693985017,1.0963207916310955,1.0322432431430395,1.0059323521417447,0.9826556871451592,277.0511060360945,327938859
818525,6.607709562146063,4.100393198623634,10.882355422048516,154.03770175394098,1.437266551824579,3.4738858218419155,1.1284109027733615,1.148044986423039,1.081010179073471,0.4738836925780168,8.766136161758968,35.42000207996909,0.0010662507337301,0.7189014274087652,0.003933380426882,0.0121514434640696,-0.0011981428172566,-0.0036675953390563,-5.420386670090391e-05,-2.159055128792249e-05,-0.0004984693385539,-2.259728359594256e-06,-5.810202079796194e-05,-8.298587533594334e-06,2.117249213760794e-06,9.664983053530219e-08,1.0374170203928307e-06,-3171.2446624088234,0.0002566282280963,0.0014179492750785,-8.569596961650953e-05,0.0002526969954723,-6.854189183122137e-05,0.0010287022330217,0.7919072405665779,1.0073891434309512,1.0093974649289397,0.3879716132205848,1.167055319010323,0.967767935131388,1.1962492189868172,1.3686316380593837,1.0709223864122197,277.65237219937774,327947238
819161,2.1699664501585776,4.474220585777673,8.990135736491826,136.5844544783217,1.7619618531265155,3.946409206098347,0.6764989737652233,1.3488221831511833,0.3308089041430923,0.5140142901359956,8.43974445830421,34.18699083213746,0.0018557148064683,2.29560721576556,0.001852925329122,0.0261761971109667,-0.0048549715129673,-0.000348904502287,-6.572225561254208e-05,-2.9325691511451218e-05,-0.0004963276305202,-2.4721152727128294e-06,-3.5845461941199654e-05,-7.380369847921277e-06,0.0126198450278232,1.3639417798668637e-35,0.0245368633121322,-1.475454291402972,0.0002564789804991,0.0014570558813334,-2.535794602237561e-05,7.05422519373212e-05,3.681485431439172e-06,0.0010261448983869,1.0045269886601929,0.9916775293997728,1.0477526211742436,1.4292117772311377,0.9565328111642089,0.8907085632175397,1.346445928833964,1.5880614167446327,1.0469820321926049,280.0628856648786,328201002
820273,1.4203082030215288,2.773812854486035,17.475117227461165,197.22888991756304,1.5180551021188582,2.9921569212730468,0.7866758935305092,1.1837868327014576,0.516199075153063,0.4000581773738345,8.746621177300597,33.14290450560424,0.0002000454194551,5.869748540205387,0.0014924658476615,0.0343781358945762,-0.0024746369280157,-0.0026940065331017,-8.022473894779812e-05,-8.83966319872379e-06,-0.0006098596260813,-1.759280913529831e-06,8.142140973753766e-06,-6.233310509879593e-06,0.007301377237321,8.015708064200142e-16,0.0083889624798371,-1.2263195463479422,0.0002904864915227,0.0011848107404742,-6.697897078340998e-05,-2.451837771585787e-05,-5.71764346644203e-05,0.0004454065726086,0.8162641120244717,0.9627657924636228,0.9418877342458716,1.6308203762838658,1.1410852732207084,0.7923301790405209,1.012533406305217,1.4058631813618907,1.0698676009019423,279.3555106003621,328644690
820539,4.195589696902661,4.95443619313764,15.725503965370866,88.83996468175717,1.7074106808824958,1.457351333605402,1.4551183180176075,1.0320859921210808,0.6495843616570316,0.3805109593592543,6.836147737134702,36.22498433507298,5.539355457436374e-05,2.839105003135391,0.0020610361486716,0.0435799547595642,-0.0054775304858571,-0.0032752326225093,-7.358766369071309e-05,-1.2944458592645266e-05,-0.0005548782961447,-1.9595436043377563e-06,-5.913711778485731e-05,-6.881576558573849e-06,0.1473668083100508,1.0597679103286142e-51,1.2379160889889882,-0.3424269729829084,0.0002358545480925,0.0011232193405211,9.520922873178236e-05,3.223663683458589e-05,-0.000308489322491,0.000409747170219,0.8307251807815893,0.9383914544129184,0.832003034889356,0.8972028249887215,0.7283621204431188,0.8102792943155094,1.0609642202404224,1.0700644445719738,0.9285859254011172,277.0747331794306,328750824
821492,1.8338924346964285,4.150114894868187,5.686439042702354,106.07160872036286,1.065147257561898,4.299362767046619,1.4125662974715327,1.3735839993292902,0.6173337429085589,0.6305662105682142,8.435613201116755,37.103316326897726,-0.0012847952908561,0.1813382867209149,0.004572416200878,0.014219317288666,-0.0045640444834049,-0.0035019069466131,-6.12303165091088e-05,-3.472413712457782e-06,-0.0005184225352161,-2.1949103192989736e-06,-6.312130314009332e-05,-7.595552484064413e-06,1.774437213999044e-07,0.000323237943349,2.3763587430924346e-07,-635.0730398016547,0.0002791651898399,0.0014827951391234,-2.5158760416242237e-05,0.0001691945762658,3.3500558755514765e-05,0.0022415137459934,0.8742764817749492,0.8430939354356197,0.9253164636466772,1.5637558883597955,0.90622090705773,1.178991070357366,0.918792197661657,1.3994993145087693,1.0467565231953793,279.4756705804789,329131071
825904,10.108579191568886,3.230905463860072,12.436309397561846,61.44186776343352,0.946987031505449,4.4548478166666,0.6585356719806902,1.5238164100394909,1.1020039912137922,0.672831876379842,7.446114245103019,30.944494618276888,0.0074537948207421,0.5869841551345827,0.0008945246114948,0.0223729204202486,-0.0022030285617287,-0.002056573023949,-8.037457337019296e-05,-6.408459088682939e-06,-0.0005372849396626,-1.1005201777496374e-06,-2.6910043317385484e-05,-6.432803860669114e-06,0.0114229754952049,7.216095992568011e-38,0.0572577077759129,-1.7713696613827246,0.0002800041380728,0.0008459625395501,-0.0001160417109797,1.2510245030350487e-05,0.0004462968013216,0.0004334633263047,1.1245402559542053,0.8956403137068925,0.9909756021548896,0.619558064437078,0.981816057501379,0.8538339054053261,0.4025660031448477,0.7164394403711598,0.9765550003907848,278.64383113554186,330891459
826469,13.044920621898282,4.3093070783825285,10.731610230512434,175.98647404596483,1.4929900519961536,1.734129493668488,1.6937005172664246,1.0517162169247034,1.225258183613509,0.7002922471091924,8.30389935060775,33.472180129708946,0.0032182181860746,5.417322094431017,-0.0002654586213315,0.0127196876984344,-0.00193659992303,-0.0024707052217303,-5.416749688799039e-05,-1.5994254628529043e-05,-0.0005569377055627,-1.5165190009256451e-06,-3.281044773068375e-06,-7.575974714995954e-06,0.0071450313503733,7.705018102193177,0.0061578060909312,-0.7788119199352711,0.0002565113361015,0.0012631449607104,-5.685327734956447e-05,2.7305692802791315e-05,0.0001716812877824,0.0011993109968308,1.200801241620622,1.1179425206131548,0.9122972769465916,0.790020752990629,1.3231402264838603,0.9485760112678188,1.2937431449840608,1.7201635019101718,1.036803242294832,275.0605713802564,331116894
826730,11.75310727613152,3.498187025658733,7.499289135057805,98.3127575600668,0.7010623076391101,7.767551765284458,1.218226239000436,1.6328516805804092,1.2801909065188326,0.4687593587904129,7.953632148817555,35.504072948028835,0.0001201250842227,-0.1608859397361317,0.0057096759000587,0.0355780982436714,-0.0004843357290619,-0.0024706288257554,-4.540933502329907e-05,-2.014531404063319e-05,-0.0005772480080798,-3.185405343563456e-06,-3.1452764436571304e-05,-7.598358632989626e-06,4.446406109815238e-07,1.1315810832552282e-06,6.978151351293343e-06,-6216.91060877777,0.0002278801843668,0.0012173274117242,-0.0001683359671805,0.0001998382711877,5.042999078431312e-05,0.0013166668236325,0.8986673165550256,0.9254744740815092,0.8730540452970253,1.897995985306689,1.0198222920641595,1.1082387395226356,1.0939879199033244,1.9495963150558235,1.0131111628388387,277.5070656354964,331221033
828444,9.819207842673304,5.046005515448376,8.011746465525013,140.31323648889452,1.7513929485806177,3.6852795877677154,0.8090379413888108,1.2392316497273013,1.358830972905666,0.6072803984942239,8.594181831407766,31.39543544620121,0.0052938210265258,1.4802734725778444,0.0026617833353578,0.0280922065766343,-0.0050367797373351,-0.0045481261906645,-6.219747643682147e-05,-1.7763291751416025e-05,-0.0004954981818224,-1.7109549540789698e-06,-3.683100826346995e-05,-6.401858720983315e-06,0.1011822918546105,3.9716378175875967e-47,4.752821699672119,-1.033715119987852,0.0002287909369403,0.0008925903336241,-5.727643890843158e-06,0.0002023165721385,-9.089112439380836e-05,0.0006141980918087,1.066180536135371,1.009333905154585,0.8694822518791532,1.4858609505188254,0.3896759093941184,1.0625270007880134,0.8935519056749918,1.4569569575682186,1.0583543888952431,277.8221220843334,331904919
828976,12.392919366917056,3.2342994554183395,13.049576076526716,86.23508452003304,0.968192906000667,2.071732493764112,0.5347357238455419,0.6359974281913332,0.925341529648497,0.4098452477192639,7.62464305476748,39.35208983038374,-0.0023149745068483,-1.5120385996014334,0.0052492408791735,0.02016769194177,-0.0034458300698032,-0.0014040594633252,-6.639222065947444e-05,-5.502904916609957e-07,-0.000499663470378,-2.156828430447158e-06,-3.331087417733517e-05,-6.7150855433894014e-06,3.004464891613808e-07,1.0458479789356562e-10,1.998270408260753e-06,-21057.668113542022,0.0002468984568571,0.0013156608788811,-5.482919969308808e-05,9.550377382685564e-05,7.034720235354134e-05,0.0003576936916865,0.7537920680609954,0.8627638692386679,1.1402722151981657,0.3644176427794577,0.7373815647099893,0.6802616416630998,0.712641188603194,0.865251284864568,0.989928651608568,278.80435090967364,332117187
831870,0.6713353405998319,2.651190374090962,10.02215476847522,59.12450908941305,0.6819123465972681,5.417824954048929,0.7485952143976787,1.5723920828301656,0.2850465445620239,0.2706034253600309,8.297176098690787,35.56454166652521,0.0015067954331524,-1.083766871798599,0.0039289593489614,0.0226402179367193,-0.0033419207209574,-0.0033752727606417,-6.587286597004353e-05,-9.826422609752467e-06,-0.0005318003381484,-4.14960266757815e-06,-1.708513176117902e-05,-5.988904186506261e-06,0.0002214827249574,6.901247053008515e-70,0.0030646096072168,-25.2197871485335,0.0002493424306651,0.0011790354536914,-3.046838312037731e-05,6.717414368653094e-05,-0.000122609272295,0.0018706130977273,0.9538836663714808,0.9055387396705702,1.0908254409962517,0.9385392881948996,0.5377386271228434,1.223833761149768,0.3780122998419274,-0.0324352507556008,1.0363268189414077,279.61962389074824,333271893
832889,7.904539507909635,4.259532719855901,9.341531152262654,125.09563970251874,1.2484381959742716,6.535962240800377,0.9900514883635492,1.376213786989236,1.3315210998708338,0.6422380818980905,8.840245386743927,38.47379896675515,-0.0018025399307061,1.0432510370825332,0.0033382091216324,0.0457441303933804,-0.0035763666217651,-0.0008167642917675,-5.061461471425004e-05,-1.232357936643742e-05,-0.0005663247972954,-1.716102967016502e-06,-4.098470418807626e-05,-7.806653609774346e-06,0.013584012463954,1.2533023739682934e-15,0.0019683287963448,-1.4028346839546235,0.0002343342884748,0.0012196247911551,-2.2623371674863585e-05,-3.2167198405918125e-05,0.0001146867397179,0.0001019411386215,0.8491070233260186,0.8909085408708727,0.9377414062102732,1.015020575618118,0.3147583841469026,0.9280113159878384,1.1627516639198932,0.3202568075439685,1.0753443162669112,277.17362901187266,333678474
